NoNoise,Noise_0.001,Noise_0.01,Noise_0.1
5.643343964681759584e-01,5.641391658548796650e-01,5.534514426822567668e-01,9.664739652802506464e-01
9.411356453478415540e-01,3.634996869713095435e+00,5.608009991755533719e+00,1.795669514933730060e+00
6.586963703803594417e-01,6.583706268461908540e-01,6.412594630945022134e-01,4.183682468673128874e+00
1.568368555316390712e+03,8.770576279534070707e+00,8.292619382941233130e-01,8.767359462994844810e-01
9.028788911940164308e-01,8.987938504091712577e-01,7.388716263421789554e-01,1.347161845658408352e-01
8.797561870305401488e-01,8.781483678394168546e-01,7.919150198416300412e-01,3.477562203066031365e-01
1.013756654351948949e+00,1.012171307631485773e+00,8.855496708300381048e-01,1.188152514831249951e-01
7.557605532297289042e-01,7.553158861836479776e-01,6.949971045102977252e-01,8.536640397063244290e-01
8.069926987227692416e-01,8.068307703649892915e-01,7.606125204476542612e-01,1.081077874345715284e-01
8.273654967663321980e-01,8.265816319932920431e-01,7.660758759145722685e-01,1.698900749941905375e-01
1.012797951657895323e+00,1.010987592198995699e+00,8.601014517073306553e-01,1.207205973253986098e-01
1.001578074467996959e+00,9.996078247549151641e-01,8.684217395054367739e-01,1.587042798843371738e+00
8.888494970095969228e-01,8.881735759218217785e-01,8.017455054486319899e-01,1.494756875011308273e-01
9.903270108253003912e-01,1.119579329712789573e+01,7.075624391399374602e+00,1.670330644036513712e-01
1.000442350647065437e+00,9.992454970613199317e-01,8.879650749054960324e-01,1.713422325440630556e-01
7.311566146258206000e-01,7.309313538234539775e-01,7.008985082779241038e-01,2.362520668036361682e-01
8.724775500910835202e-01,8.715161606297744390e-01,7.978172998098196356e-01,9.468141246053400628e-02
8.874805857331822256e-01,7.684435494680120549e+00,1.559696619747657564e+01,1.591771890865224748e+00
8.582831680887961223e-01,8.562674947660312563e-01,7.465502531991863311e-01,1.970524808293439900e+00
9.138546229682077415e-01,9.129795169882755079e-01,8.320646221364210726e-01,1.320089319495320601e-01
1.020899780899824139e+00,1.018597296557819387e+00,8.693965021514330482e-01,1.576972363375137021e-01
7.818912447575592228e-01,7.816252648041608353e-01,7.447241342819831411e-01,1.536913949300770521e-01
1.017679767138528257e+00,1.014666496586346334e+00,8.492425603921741617e-01,3.988230608565118018e+00
8.535062706634363172e-01,8.526452204398798917e-01,7.791061224259816509e-01,1.468531286646272416e-01
7.749067791835029251e-01,7.745797207566685882e-01,7.377254369682997304e-01,1.899816665235399271e-01
8.478711790965898221e-01,8.468991648561120522e-01,7.512370720797462154e-01,6.358758726959556906e-01
1.198246168219615049e+00,1.195329166511302166e+00,9.803831633315379657e-01,7.934598610572873856e-02
9.201320154280485664e-01,9.192430905064942204e-01,7.455441843761642096e-01,1.860775946590396135e-01
1.006319026195258370e+00,1.003988206053630927e+00,8.832515994782061952e-01,7.884028035120993483e-02
1.007366535546558861e+00,1.005634437603171616e+00,8.761009811820388293e-01,2.639098133389051193e-01
8.638334792439816834e-01,6.944931459433680843e-01,2.251295098879023016e+00,3.052697256110198931e-01
9.087154931550804893e-01,9.077418075784422502e-01,8.265887309336580335e-01,1.629319557771088944e-01
9.188072068325640052e-01,9.165622263891822774e-01,8.043740690830537554e-01,5.061571894940064542e-01
7.486034454003585026e-01,7.481690677018618674e-01,7.204533623613589288e-01,2.215889125184453690e-01
1.061639334057362660e+00,1.058970733515983920e+00,8.864315872618458991e-01,1.676938980129423773e-01
1.059868548859348669e+00,1.056789355079375881e+00,9.090913109147230609e-01,1.986771647374926675e-01
8.841025872324980162e-01,7.118902165598399723e-01,8.535186715621112086e+00,2.306279971097555226e+00
9.095982974585913317e-01,9.088569390220957445e-01,8.193582579917151332e-01,7.933796843776191876e-01
1.040084511422505020e+00,1.038969735396113148e+00,9.160052719407314470e-01,1.554237921304803816e-01
6.263696079137419659e-01,4.481483374262134056e-01,4.691164192082276641e-01,3.834657854070924188e-01
8.469274398073700638e-01,8.455174584474036692e-01,7.888909523197373819e-01,1.569446896328349217e-01
1.029961213156501909e+00,1.027826104168726662e+00,9.099795584611906074e-01,1.430977507357180101e-01
8.087184246720312553e-01,8.093035741831574592e-01,7.607725238773469512e-01,1.095400169751078734e-01
7.048339102800597056e-01,7.050783405696134931e-01,6.750988841247309580e-01,2.147881786617444888e-01
6.774536365190876319e-01,6.772165527976478083e-01,6.348931236427575175e-01,4.587501357662793211e-01
8.111446940145574658e-01,8.092403925133385689e-01,7.154029082136839079e-01,9.288364218073229261e-02
8.020105846312599596e-01,7.998819842201380093e-01,7.005986275134588048e-01,7.530774865256322226e-01
1.257816929220782365e+00,1.253899472198475973e+00,1.017187251425871519e+00,7.353288370693639164e-01
8.870298757522337985e-01,8.855501445060729448e-01,8.010922812673756388e-01,1.778515677032217190e-01
9.895584514975965806e-01,9.876441654224465960e-01,8.557761832365115007e-01,1.787409561022768600e-01
8.969236213927160861e-01,8.959849050581597529e-01,8.131143310079030906e-01,1.904887400555556332e-01
9.998270250642782297e-01,9.974859104558962963e-01,9.027739094593616453e-01,1.440516593170214077e-01
9.012208591280064240e-01,8.998863686003936158e-01,8.347320393947568196e-01,2.096203102852804978e-01
9.574181155491465756e-01,9.553001245116046203e-01,8.470370124985059368e-01,1.433064780226448176e-01
6.104991536902432125e-01,6.100144777033577048e-01,5.943902262586623353e-01,2.749959528063915526e-01
9.081457965537877985e-01,9.074533845793218978e-01,8.400401528490719638e-01,1.462963433643919287e-01
1.218794881774921235e+00,1.215159048604232073e+00,1.005047577256670044e+00,6.855049359375857410e-02
8.364845592241266781e-01,6.643060100894041531e-01,3.661326013678571911e+00,4.101172422218208879e-01
8.614361194316133563e-01,8.602855928744638225e-01,7.563307882065682941e-01,5.117999725424697832e-01
1.289778493515818303e+00,1.287976376829622183e+00,1.072864018760728566e+00,6.099476389766160522e-02
1.009888107426350157e+00,8.326966476194763711e-01,7.461163180074495971e-01,9.007562254158045789e-01
9.067142924342694865e-01,9.045613350144841025e-01,7.945225237896693660e-01,6.915610224961898922e-02
8.138139774788795133e-01,7.143400732515642559e+00,5.180074878662432880e+00,1.201988141105465591e+00
6.546376811993681599e-01,6.507713301680696505e-01,6.143157497297313530e-01,3.353533803851964645e+00
7.327661619466859788e-01,7.295516129144475892e-01,6.712717101869482006e-01,1.516625467481719225e+00
1.034709497446421489e+00,1.033265366357058124e+00,8.811084393821891902e-01,1.433314944288177628e-02
1.006583439091642163e+00,1.005204250579218694e+00,8.784530851770103732e-01,1.818653653667816616e-01
1.209336797111142392e+00,1.205577332357062437e+00,9.681561539383654047e-01,1.855035594145546252e-01
9.119189156558806797e-01,9.107181395009249503e-01,8.088593573742736131e-01,2.156208106049648521e-01
1.056155829104479027e+00,1.054147601185674077e+00,9.203365775715444119e-01,1.494706156308829026e-01
1.087108819500087309e+00,9.137515651110621473e-01,2.518422729687591399e+00,2.333073840082177663e-01
1.132083025659454290e+00,1.130220464141191483e+00,9.581540772449848031e-01,1.945230475585454921e-01
8.556202880619772078e-01,6.827085716940870519e-01,9.330627471161855979e+00,4.300774586311748027e-01
6.264162919702817023e-01,6.265475735391925483e-01,6.892840936836084342e-01,4.558743658040266267e-01
8.306328339265146576e-01,8.297578372614384801e-01,7.448333294303493002e-01,1.838143433338321087e+00
8.108411022569452786e-01,8.104192829709957469e-01,7.505691480950069661e-01,3.256465621902578933e-01
9.436300930286594113e-01,3.013729980918240070e+00,6.994778935888469329e-01,2.746614459533983088e-01
8.379050662527077753e-01,4.406679986278196459e+00,7.696585091572999415e-01,1.813852857916313344e+00
9.624903832413291838e-01,1.271289591239508354e+00,2.312217299242067092e+00,2.152883680223275087e-01
9.145418335144308575e-01,7.444441675198903985e-01,3.922178282044371578e+00,2.435458568002398572e+00
6.049074523643998003e-01,6.048721931036442623e-01,5.959255277394682748e-01,2.971765644361792913e-01
6.701219854319095948e-01,1.239397602446177871e+01,2.297324276033864354e+00,3.371618734060829459e-01
9.697820081028123429e-01,9.685890274610400308e-01,8.696055334408365756e-01,1.111955723530048540e-01
9.665948849564571788e-01,9.638868335175135860e-01,8.451181163938855656e-01,9.029095193395768604e-01
9.196844550311977784e-01,9.185108181662904325e-01,8.407516468049116565e-01,1.093346065726888278e-01
7.937965712968353404e-01,7.965317922354946401e-01,7.058785722254726780e-01,2.429445785077894160e-01
1.046728991883713267e+00,1.043978108313795783e+00,8.774102034221711310e-01,7.866027841475845550e-01
1.119780000305416356e+00,1.118326191933071145e+00,9.425245669053470277e-01,1.368531801977718454e-01
9.814796753970410625e-01,9.804612936149844638e-01,8.382665090717272838e-01,4.035356482563560721e-01
8.598359086904678872e-01,8.587046823816564256e-01,7.860082182774130732e-01,8.030668818264874442e-01
1.199357263515983929e+00,1.195277975700274720e+00,9.851598226733926378e-01,1.261974855812457164e-01
5.994723399446514334e-01,5.995677106401318124e-01,5.817628444456059977e-01,5.108230316382700309e-01
7.354079955263979063e-01,7.352319863072159789e-01,7.069207474857630569e-01,2.197117892354754631e-01
7.480519267495548963e-01,7.475326844516428926e-01,7.202861536259315134e-01,2.158624175122878519e-01
6.488288780023724334e-01,6.483738804298274649e-01,6.119102186746009364e-01,3.581873013393079841e+00
8.510739960886304356e-01,6.800498275991655461e-01,5.261088520838106852e+00,2.115084115106705132e-01
8.282511911687701067e-01,8.277830991057371079e-01,7.554297455832141850e-01,2.253739099407194857e-01
1.049502892238989071e+00,1.047235771794689185e+00,8.957792038820631131e-01,2.126851092566231505e-01
1.217180865594488681e+00,1.215447925074787605e+00,1.004651528006366146e+00,7.978478603836555161e-01
7.470605917798295303e-01,7.466721491515069253e-01,7.029255916465368959e-01,1.789043796265756825e-01
1.373265055624157904e+00,1.369008767511471714e+00,1.101872235163911196e+00,1.488918554972818720e-01
8.692724183607403177e-01,8.682454302284942083e-01,7.862750789420674957e-01,2.270277767061807950e-01
1.007058673312432040e+00,1.005863848922990744e+00,8.747475402577744585e-01,6.355020292370985313e-01
1.077134271052192949e+00,1.075825901276918684e+00,8.977197874933129373e-01,1.756196213468187994e-01
9.351260125046374494e-01,9.346672510913102139e-01,8.523253278694301605e-01,4.600314108214159647e-01
1.059900649950811014e+00,1.056613894094889927e+00,8.932468371557383824e-01,9.560778823691306050e-01
7.270470939557871493e-01,1.937177877022767447e+00,5.599080484625000853e-01,1.857869752018076026e+00
8.294422446046600950e-01,8.290432085346729485e-01,7.688977891838788548e-01,1.278374117098662333e-01
1.042635897204641893e+00,1.040900022711068518e+00,9.218696092940099618e-01,1.612835346763607236e-01
7.328460640906009349e-01,7.326627724881501491e-01,7.042152682699482913e-01,2.204624962758443552e-01
9.735494031469631437e-01,9.717397908479066260e-01,8.449892905845921565e-01,1.703046965956833136e-01
8.367256093438990572e-01,8.363550063020690484e-01,7.857228536142893960e-01,1.980032822819863536e-01
6.752828925403621119e-01,5.067827414056506052e-01,5.074638785636527150e-01,6.991438053902838679e-01
1.161419204866189769e+00,1.160940141653898472e+00,9.875554849566426929e-01,1.492753146978768319e-01
1.076266973586014197e+00,1.073159022121419781e+00,9.238200165022044663e-01,9.036009380302262306e-02
9.438351942148968110e-01,9.413560693810524294e-01,8.256704518795944248e-01,1.753049734540833293e-01
1.107968977877635597e+00,1.104854997935679872e+00,9.230178000533999505e-01,2.811886173528037602e-01
7.948659214262946415e-01,7.939165559792751292e-01,7.204400368097219065e-01,8.339703350630929546e-02
8.438889069829096368e-01,8.421564206377920581e-01,8.718294698392879960e-01,2.556711418608435871e+00
8.571956361755741494e-01,8.557434536052730412e-01,7.891350323693169244e-01,4.573895390303855391e-01
8.044803298117886303e-01,8.043287667206353575e-01,7.442921222847111995e-01,7.213615916837445852e-01
8.726989314772947148e-01,7.764390653760104399e+00,1.217728606929583179e+00,1.778259392777944703e-01
8.570103094750015638e-01,8.570248915116396304e-01,7.783463724527303063e-01,1.278971343905571378e-01
1.170263924246782716e+00,1.167452487399514682e+00,9.710926825268877405e-01,1.209463303851087967e-01
1.024933262404091661e+00,1.023686027600657855e+00,9.047818470973482130e-01,1.543843519401219555e-01
7.028895128411567494e-01,7.025076741534450608e-01,6.527136445145970134e-01,1.139931997156353294e+00
8.203296878046011376e-01,8.191375137866838685e-01,7.153541393978176677e-01,2.142132534106369057e-01
9.047247110514687884e-01,9.033024734114143417e-01,8.258163429415544821e-01,1.900453941511547618e-01
1.131617005698806633e+00,7.562260264691784251e+00,8.324198934231888947e-01,1.586398368162127981e-01
1.060084903751213670e+00,9.366731918649471300e-01,2.692994662137848216e+00,2.355294129864902719e-01
