alpha,N_species,mu,mean_leading_eigenvalue,extinction_counter, attempt_counter
1.625000,100.000000,-0.050000,-4.470619,0.000000,1.000000
1.875000,10.000000,-0.090000,-1.726846,0.000000,1.000000
1.875000,10.000000,-0.020000,-1.518861,0.000000,1.000000
1.875000,10.000000,-0.010000,-1.493191,0.000000,1.000000
1.875000,10.000000,-0.030000,-1.545071,0.000000,1.000000
1.875000,10.000000,0.000000,-1.463847,0.000000,1.000000
1.875000,10.000000,0.020000,-1.358309,0.000000,1.000000
1.625000,100.000000,-0.010000,-1.644994,0.000000,1.000000
1.625000,100.000000,-0.100000,-16.573845,0.000000,1.000000
1.875000,10.000000,0.010000,-1.406628,0.000000,1.000000
1.875000,10.000000,0.030000,-1.306639,0.000000,1.000000
1.875000,10.000000,0.040000,-1.261914,0.000000,1.000000
1.875000,10.000000,0.080000,-1.087786,0.000000,1.000000
1.625000,100.000000,0.050000,-0.336557,0.000000,1.000000
1.875000,10.000000,0.070000,-1.126944,0.000000,1.000000
1.875000,10.000000,0.050000,-1.217493,0.000000,1.000000
1.875000,10.000000,0.060000,-1.168118,0.000000,1.000000
1.875000,10.000000,0.090000,-1.046201,0.000000,1.000000
1.625000,100.000000,-0.070000,-7.859548,0.000000,1.000000
1.625000,100.000000,-0.060000,-5.959919,0.000000,1.000000
1.625000,100.000000,0.030000,-0.542756,0.000000,1.000000
1.875000,10.000000,0.100000,-1.008660,0.000000,1.000000
1.625000,100.000000,-0.030000,-2.561251,0.000000,1.000000
1.625000,100.000000,-0.020000,-2.012310,0.000000,1.000000
1.625000,100.000000,0.000000,-1.383309,0.000000,1.000000
1.625000,100.000000,0.020000,-0.712566,0.000000,1.000000
1.875000,25.000000,-0.100000,-2.530313,0.000000,1.000000
1.625000,100.000000,0.040000,-0.419282,0.000000,1.000000
1.625000,100.000000,-0.040000,-3.364482,0.000000,1.000000
1.625000,100.000000,0.010000,-0.975759,0.000000,1.000000
1.625000,100.000000,0.100000,-0.136959,0.000000,1.000000
1.625000,100.000000,0.070000,-0.223697,0.000000,1.000000
1.625000,100.000000,0.080000,-0.186565,0.000000,1.000000
1.625000,100.000000,0.090000,-0.159157,0.000000,1.000000
1.625000,100.000000,0.060000,-0.273094,0.000000,1.000000
1.875000,25.000000,-0.060000,-1.990806,0.000000,1.000000
1.875000,25.000000,-0.090000,-2.379290,0.000000,1.000000
1.875000,25.000000,-0.040000,-1.784202,0.000000,1.000000
1.875000,25.000000,-0.080000,-2.237736,0.000000,1.000000
1.875000,25.000000,0.010000,-1.330574,0.000000,1.000000
1.875000,25.000000,0.030000,-1.094880,0.000000,1.000000
1.875000,25.000000,-0.070000,-2.110691,0.000000,1.000000
1.875000,25.000000,0.000000,-1.461182,0.000000,1.000000
1.875000,25.000000,-0.050000,-1.882756,0.000000,1.000000
1.875000,25.000000,0.020000,-1.204137,0.000000,1.000000
1.875000,25.000000,-0.020000,-1.610640,0.000000,1.000000
1.875000,25.000000,0.080000,-0.694292,0.000000,1.000000
1.875000,25.000000,-0.010000,-1.536497,0.000000,1.000000
1.875000,25.000000,0.090000,-0.632281,0.000000,1.000000
1.875000,25.000000,-0.030000,-1.694332,0.000000,1.000000
1.875000,25.000000,0.070000,-0.758334,0.000000,1.000000
1.875000,25.000000,0.040000,-0.997952,0.000000,1.000000
1.875000,25.000000,0.050000,-0.908247,0.000000,1.000000
1.875000,25.000000,0.100000,-0.580599,0.000000,1.000000
1.875000,25.000000,0.060000,-0.824824,0.000000,1.000000
1.875000,50.000000,-0.100000,-4.885152,0.000000,1.000000
1.875000,50.000000,-0.080000,-3.779138,0.000000,1.000000
1.875000,50.000000,0.010000,-1.196537,0.000000,1.000000
1.875000,50.000000,-0.090000,-4.304506,0.000000,1.000000
1.875000,50.000000,-0.070000,-3.321480,0.000000,1.000000
1.875000,50.000000,-0.020000,-1.792356,0.000000,1.000000
1.875000,50.000000,-0.040000,-2.261845,0.000000,1.000000
1.875000,50.000000,0.100000,-0.267110,0.000000,1.000000
1.875000,50.000000,-0.060000,-2.915501,0.000000,1.000000
1.875000,50.000000,0.030000,-0.822887,0.000000,1.000000
1.875000,50.000000,0.040000,-0.684236,0.000000,1.000000
1.875000,50.000000,-0.010000,-1.612791,0.000000,1.000000
1.875000,50.000000,-0.050000,-2.563823,0.000000,1.000000
1.875000,50.000000,0.020000,-0.990809,0.000000,1.000000
1.875000,50.000000,0.000000,-1.449593,0.000000,1.000000
1.875000,50.000000,-0.030000,-2.005333,0.000000,1.000000
1.875000,50.000000,0.060000,-0.486158,0.000000,1.000000
1.875000,50.000000,0.090000,-0.304085,0.000000,1.000000
1.875000,50.000000,0.080000,-0.357323,0.000000,1.000000
1.875000,50.000000,0.070000,-0.414489,0.000000,1.000000
2.125000,10.000000,-0.100000,-1.899220,0.000000,1.000000
2.125000,10.000000,-0.090000,-1.857325,0.000000,1.000000
1.875000,50.000000,0.050000,-0.577263,0.000000,1.000000
2.125000,10.000000,-0.080000,-1.815513,0.000000,1.000000
2.125000,10.000000,-0.070000,-1.775545,0.000000,1.000000
1.875000,100.000000,-0.070000,-8.002936,0.000000,1.000000
1.875000,100.000000,-0.080000,-9.943330,0.000000,1.000000
2.125000,10.000000,-0.060000,-1.737999,0.000000,1.000000
1.875000,100.000000,-0.060000,-6.337274,0.000000,1.000000
1.875000,100.000000,-0.090000,-12.188956,0.000000,1.000000
2.125000,10.000000,-0.050000,-1.699859,0.000000,1.000000
2.125000,10.000000,-0.030000,-1.629575,0.000000,1.000000
2.125000,10.000000,-0.020000,-1.596025,0.000000,1.000000
2.125000,10.000000,-0.040000,-1.663782,0.000000,1.000000
2.125000,10.000000,0.000000,-1.525053,0.000000,1.000000
2.125000,10.000000,0.020000,-1.408035,0.000000,1.000000
2.125000,10.000000,0.040000,-1.296165,0.000000,1.000000
2.125000,10.000000,0.010000,-1.466000,0.000000,1.000000
2.125000,10.000000,0.050000,-1.244847,0.000000,1.000000
2.125000,10.000000,0.070000,-1.149959,0.000000,1.000000
2.125000,10.000000,0.060000,-1.193696,0.000000,1.000000
2.125000,10.000000,0.090000,-1.057631,0.000000,1.000000
1.875000,100.000000,-0.100000,-14.728554,0.000000,1.000000
1.875000,100.000000,-0.030000,-2.940561,0.000000,1.000000
1.875000,100.000000,-0.050000,-4.948155,0.000000,1.000000
2.125000,10.000000,0.030000,-1.350568,0.000000,1.000000
1.875000,100.000000,0.010000,-0.976582,0.000000,1.000000
1.875000,100.000000,-0.040000,-3.823887,0.000000,1.000000
1.875000,100.000000,-0.010000,-1.797899,0.000000,1.000000
1.875000,100.000000,-0.020000,-2.274401,0.000000,1.000000
1.875000,100.000000,0.060000,-0.205326,0.000000,1.000000
2.125000,10.000000,0.080000,-1.097693,0.000000,1.000000
2.125000,10.000000,0.100000,-1.010821,0.000000,1.000000
1.875000,100.000000,0.040000,-0.350411,0.000000,1.000000
1.875000,100.000000,0.080000,-0.127503,0.000000,1.000000
2.125000,10.000000,-0.010000,-1.562924,0.000000,1.000000
1.875000,100.000000,0.090000,-0.104967,0.000000,1.000000
1.875000,100.000000,0.020000,-0.674808,0.000000,1.000000
1.875000,100.000000,0.030000,-0.481119,0.000000,1.000000
2.125000,25.000000,-0.100000,-2.823726,0.000000,1.000000
1.875000,100.000000,0.100000,-0.087465,0.000000,1.000000
1.875000,100.000000,0.050000,-0.267884,0.000000,1.000000
1.875000,100.000000,0.000000,-1.448238,0.000000,1.000000
1.875000,100.000000,0.070000,-0.159255,0.000000,1.000000
2.125000,25.000000,-0.090000,-2.647437,0.000000,1.000000
2.125000,25.000000,-0.050000,-2.052970,0.000000,1.000000
2.125000,25.000000,-0.080000,-2.481282,0.000000,1.000000
2.125000,25.000000,-0.070000,-2.327238,0.000000,1.000000
2.125000,25.000000,-0.060000,-2.186167,0.000000,1.000000
2.125000,25.000000,0.010000,-1.367058,0.000000,1.000000
2.125000,25.000000,-0.010000,-1.615721,0.000000,1.000000
2.125000,25.000000,0.030000,-1.112120,0.000000,1.000000
2.125000,25.000000,-0.040000,-1.930492,0.000000,1.000000
2.125000,25.000000,-0.030000,-1.816372,0.000000,1.000000
2.125000,25.000000,0.050000,-0.892771,0.000000,1.000000
2.125000,25.000000,0.000000,-1.516290,0.000000,1.000000
2.125000,25.000000,0.040000,-0.995697,0.000000,1.000000
2.125000,25.000000,0.060000,-0.801485,0.000000,1.000000
2.125000,25.000000,0.100000,-0.534625,0.000000,1.000000
2.125000,25.000000,0.090000,-0.590194,0.000000,1.000000
2.125000,25.000000,0.070000,-0.726962,0.000000,1.000000
2.125000,25.000000,0.020000,-1.232326,0.000000,1.000000
2.125000,25.000000,-0.020000,-1.713530,0.000000,1.000000
2.125000,25.000000,0.080000,-0.654759,0.000000,1.000000
2.125000,50.000000,-0.050000,-2.862076,0.000000,1.000000
2.125000,50.000000,-0.080000,-4.209601,0.000000,1.000000
2.125000,50.000000,-0.100000,-5.356565,0.000000,1.000000
2.125000,50.000000,0.060000,-0.429692,0.000000,1.000000
2.125000,50.000000,-0.090000,-4.762222,0.000000,1.000000
2.125000,50.000000,-0.070000,-3.708576,0.000000,1.000000
2.125000,50.000000,-0.020000,-1.939370,0.000000,1.000000
2.125000,50.000000,-0.040000,-2.509403,0.000000,1.000000
2.125000,50.000000,-0.030000,-2.200446,0.000000,1.000000
2.125000,50.000000,-0.060000,-3.263142,0.000000,1.000000
2.125000,50.000000,0.000000,-1.510809,0.000000,1.000000
2.125000,50.000000,0.010000,-1.221834,0.000000,1.000000
2.125000,50.000000,0.020000,-0.986106,0.000000,1.000000
2.125000,50.000000,-0.010000,-1.715288,0.000000,1.000000
2.125000,50.000000,0.030000,-0.798875,0.000000,1.000000
2.125000,50.000000,0.040000,-0.645900,0.000000,1.000000
2.125000,50.000000,0.100000,-0.208661,0.000000,1.000000
2.125000,50.000000,0.050000,-0.529256,0.000000,1.000000
2.125000,50.000000,0.080000,-0.288760,0.000000,1.000000
2.125000,50.000000,0.090000,-0.250337,0.000000,1.000000
2.125000,50.000000,0.070000,-0.359692,0.000000,1.000000
2.125000,100.000000,-0.090000,-12.186414,0.000000,1.000000
2.125000,100.000000,-0.070000,-8.389267,0.000000,1.000000
2.125000,100.000000,0.100000,-0.052143,0.000000,1.000000
2.125000,100.000000,-0.050000,-5.421859,0.000000,1.000000
2.125000,100.000000,-0.040000,-4.256011,0.000000,1.000000
2.125000,100.000000,-0.080000,-10.179829,0.000000,1.000000
2.125000,100.000000,0.010000,-0.969978,0.000000,1.000000
2.125000,100.000000,-0.100000,-14.386691,0.000000,1.000000
2.125000,100.000000,-0.030000,-3.286397,0.000000,1.000000
2.125000,100.000000,-0.010000,-1.946308,0.000000,1.000000
2.125000,100.000000,0.000000,-1.503549,0.000000,1.000000
2.125000,100.000000,0.040000,-0.295627,0.000000,1.000000
2.125000,100.000000,-0.020000,-2.521881,0.000000,1.000000
2.125000,100.000000,-0.060000,-6.799123,0.000000,1.000000
2.125000,100.000000,0.070000,-0.113752,0.000000,1.000000
2.125000,100.000000,0.020000,-0.636235,0.000000,1.000000
2.125000,100.000000,0.060000,-0.148239,0.000000,1.000000
2.125000,100.000000,0.030000,-0.427726,0.000000,1.000000
2.125000,100.000000,0.050000,-0.208385,0.000000,1.000000
2.125000,100.000000,0.080000,-0.081844,0.000000,1.000000
2.125000,100.000000,0.090000,-0.065126,0.000000,1.000000
