NoNoise,Noise_0.001,Noise_0.01,Noise_0.1
1.022378731955116082e+00,-6.227065116930200275e-03,-1.622026056870738003e-02,3.776246276979740024e-01
1.141794257240839716e+00,-1.301545617988517003e-03,-8.841669500005946286e-03,-1.899346462232364557e-02
3.050553866340149245e+00,4.153436621076401214e-01,1.773237405982330261e-01,2.983988465965437542e-01
5.901534237840107000e-01,-9.891385566305629928e-03,1.228070298713410504e-03,1.524964826791286310e-02
2.987328064579107822e-01,-2.702622406419490086e-03,-1.831270189993227521e-02,5.495455469745271979e-03
7.549480230425377192e-01,2.734491509875480036e-02,3.427581771906664659e-02,9.368050095429830693e-02
7.257515342588036766e-01,3.333735537246291791e+00,7.293570557133295829e+00,2.556670397475686585e-01
4.682119414278690384e-01,2.898021921677798041e-01,2.199195155890275311e-01,2.241206791370458973e+00
4.512576760836743084e+00,5.298297290631543532e+00,9.795022052769647658e+00,1.958261038613342553e+00
1.351680202662808528e+00,-7.112230608456014506e-03,-1.111417202276556229e-02,-2.239003667236692113e-02
-2.705275448751134348e-01,-9.938734657193146541e-03,-2.307492090448356667e-02,2.925541691589245976e-04
3.018864037542803164e-02,3.050753820138013772e+00,3.756936309088684478e+00,2.742558526711607117e-02
1.745144963019376050e+00,4.698797485274752717e-01,3.642804690932027079e+00,2.288398582686930194e+00
4.315322335133376930e-01,-1.553329691137740262e-02,-1.028528166438096372e-02,3.756169924922224679e-01
6.480881961690014847e-01,-8.991869873155752119e-03,-1.420239438991136895e-02,-7.826907365436926514e-03
3.232964484272679018e-01,-5.332828383316768478e-03,-4.374068935121459487e-03,-3.470106398781623580e-02
6.590952987221114778e-01,9.789007558321521918e-01,6.373456653374868219e-01,1.301730810827140261e-01
1.193951110273738347e+00,2.859054082311508260e+00,3.057571729650423453e+00,9.312601725191242685e-02
1.041587269293053009e+00,1.651527139702009039e+00,4.881245985624227401e+00,-2.364191206947880569e-02
1.056593331032580574e+00,2.169731733452364558e-02,7.332283264937574430e+00,1.914667060392757136e+00
1.146032423002364187e+00,4.419198357160950330e+00,3.298475459376077001e+00,1.992562852998476686e+00
1.074571029244023368e+00,-3.820108726239178180e-03,-2.269386651461260257e-02,-4.806558193884498398e-02
-1.460083225904326154e+00,6.537660740068236276e-01,8.120680460048351756e-01,2.318284291825592369e+00
-1.042889982935644999e-01,-1.591678087279518525e-02,-7.465824061512099478e-03,5.535080270726129570e-02
3.875118879463775312e-01,4.840733278299806761e-04,-1.523683833009220612e-02,7.899954421034304231e-01
6.806365860780260180e-01,4.390718318601896542e+00,1.630275082695471500e-01,-2.786475557960690214e-02
2.137408053343788639e-01,1.249953901506107456e+01,3.665609590297526366e-02,2.737193093179547621e+00
2.593705602377168740e-01,1.103042740386779030e+01,3.602066811297843341e+00,7.561253449704567753e-02
-1.088276924129591566e-01,-3.049523087504937922e-03,-7.886274378530061871e-03,1.191765832006890999e-02
3.699152524054398761e-01,-8.340778042331022449e-03,-1.305949950959300020e-02,-4.508732665380581206e-02
3.213070547073086369e-01,-8.691362398526377916e-03,-1.492341925443582164e-02,1.618211545797591452e-02
1.053585745982854149e+00,1.193357760129219125e+00,2.136094676305546614e+00,2.766773219356179550e-02
1.512292927912944229e+00,-6.898084437456609638e-03,-4.210643340420159968e-03,6.917242839849557616e-03
6.192959746678805555e-01,-7.062568196478408167e-03,-1.661932769115138193e-03,-4.352263636873352978e-03
1.995621185871479186e+00,-1.011623059315223082e-02,-1.067889319140379392e-02,-8.259636483700202175e-03
4.225889338496505165e-01,6.947979541993143826e+00,2.292038792464247354e+00,3.226944967211150761e+00
2.973105222945792159e-01,1.312416643156743001e+00,5.736795302340198077e+00,5.720066578745124364e-01
5.961024159809933387e-01,1.057664319989940899e-01,2.098134276911999052e+00,1.167712873048175892e-01
7.689092005433137977e-01,2.353310314756535543e-02,4.882134761566733872e+00,9.736058206612027699e-02
3.115823080540258694e-01,2.149140822431466979e+00,3.680423944839841255e+00,1.291813612750089268e-01
-2.473623215452436797e-01,-1.575842735031858163e-02,-1.112672102910599627e-02,3.213114649197845642e-03
4.200931252213073175e-01,-1.780660649191581017e-03,-2.388773285564459517e-02,4.441932303470806920e-01
4.291999069282146917e-01,1.612891086270365149e+00,1.760672168378932145e+00,2.353477693310943586e+00
6.496925725294154796e-01,-5.926759551159850592e-03,1.689136669386207641e-03,-1.423000577518963340e-02
7.552658126139968342e-01,1.148238744628399033e+01,-2.012472330563417483e-02,-3.644934814536784917e-02
9.955764942319700328e-03,-1.813132348545152747e-02,-1.445220252116923357e-03,6.888330240589211062e-01
1.888173849980661512e+00,-3.823187616542485061e-03,-1.010103561046274065e-02,1.293547076840606200e-02
1.683714236874221726e+01,-5.085170289864805737e-03,-9.126764309000657410e-03,6.280824719101019138e-01
1.318242033240378364e+00,-1.276754500758915667e-02,6.640911098070151168e-03,8.012193023748762633e-01
1.469430940505838334e+00,-4.303312636421297716e-04,-1.324542614130530234e-03,-1.784143133414101481e-02
4.988345931897252283e-01,-3.512133643447195447e-03,2.281782472923393534e+00,2.979299513788226772e+00
1.200325448578827281e+00,4.415320347277232327e-01,3.917772672970102898e-01,7.550144170418262579e-01
7.757379614925316025e-01,-1.431331055396783611e-02,-2.194000977671452680e-03,-6.406069588437259335e-03
4.812081110943325912e-01,-1.385925345448194880e-02,-2.721778282052450537e-02,-2.949915668135292754e-02
9.311325174124774895e-01,-7.800647866797386434e-03,8.073782510294222892e-01,8.279090933362155402e-01
8.950517816391265757e-01,-8.015488531222494245e-03,7.474754597323578498e-01,3.445945423739474878e-01
6.704123974907572059e-01,2.959620234297734645e-02,7.412988754176879524e+00,1.148112395732747010e-01
9.217719372179218607e-02,-7.388488364345201058e-03,-4.791077524414018643e-03,-1.328067760503222686e-02
9.096709102079956200e-01,6.442770687313251088e+00,4.985184950007595650e-02,7.700361568245843447e-02
-6.370871697335675488e-02,-1.531410259924419551e-02,-5.943730550416833139e-03,-2.202888155845352663e-02
2.061887907301439837e-01,-1.886818194397726911e-02,-4.287830613516324836e-03,-4.753845297281304033e-02
1.359865414229710912e-01,1.943094143830319948e-02,3.855088146213241085e-02,-3.068249334418090071e-02
1.050248659083915292e+00,4.047765213242650262e+00,4.223160670005783324e+00,-4.677860754933597931e-02
1.840998671698011346e+00,-1.847540659968194623e-02,-1.354344952176586570e-02,7.160775114273354447e-01
-1.083278236248315027e-02,4.752868783325442936e-01,3.098230868454908915e+00,3.366095669488640141e+00
4.150520144919624954e-01,1.459505655751048257e-02,1.817343008351564038e+00,2.741005736981572571e+00
5.879816240080655287e-01,-4.069316191634331573e-03,8.076106668292417634e-01,3.785976427966612073e-02
9.456740653480231185e-01,-1.512176053980956482e-02,-1.642812700814206411e-02,-2.643878168723385810e-02
1.422869308438623470e+00,6.504069653564405584e+00,1.470712420467829906e+00,4.485046610124661381e-02
8.541129636509223744e-01,5.784483976261715066e-01,4.513881889927883195e-01,4.187476549960189587e+00
6.347049144890177796e-01,6.174067103942705081e+00,2.086769679870417615e+00,8.534347242669051981e-02
1.085492193391197846e+00,8.276712789739193443e-01,3.093450048200728997e+00,8.778342919890818052e-01
4.705981613680223358e-02,-2.085694173073708579e-02,-6.479312098776221669e-03,-2.283676074153716609e-02
-8.202554285082033769e-02,-1.858841327935755253e-02,-1.810951539312875488e-02,-3.054345307458216415e-03
5.834702695953045692e-01,3.434370907012100349e-01,1.235675293092794585e-01,1.648452560202147699e-01
4.787285583815002465e-01,7.254910036433763754e-01,4.047710077438423371e-01,3.049413799702518801e+00
6.380083881185882877e-02,-1.682487457383438720e-03,-5.132888714585688095e-04,-2.404181288721544268e-02
7.368513002279666324e-01,3.407161139912227021e+00,1.675660767307693075e-02,3.325320261181635706e-01
1.012332707199418813e+00,2.802532738242914309e-02,2.450129676850511598e-02,2.767408969311939138e-01
8.390935329123128117e-01,-7.648607859985903645e-03,-1.268535517581917751e-02,6.009922180661059037e-03
6.027647515769364306e-01,1.006599473262702160e+00,6.521861022128074836e-01,6.896344831808819131e-02
7.529366925756756368e-01,4.608773578035799678e-01,3.175747996904657589e-01,1.988473428253588526e+00
3.554390940673605170e-01,-1.386838826112723501e-02,-1.169460370898516531e-02,-3.420592447050502943e-02
8.196209347204762574e-01,-1.281817239165982877e-02,-8.495990872489323983e-03,-2.447056645368510946e-02
1.005034632268892114e+00,-1.200333455065996820e-02,-5.299385119114236042e-03,5.352870098823819947e-05
1.523093997724340953e+00,-1.102681789047920032e-02,-2.076545699856843005e-03,-3.831747555582680487e-02
4.047783976566534103e-01,8.693214731159182307e-01,4.564396320570153209e-01,1.397483425311650262e-01
-9.781979490191686222e-02,-9.550100164890114318e-03,1.148723900025759415e+00,-2.623143746601127452e-02
1.210303681163066525e+00,-1.627290670264961228e-02,-2.143390658180160252e-02,5.049305524454118510e-01
3.070448367628606512e-01,-5.496774823459620214e-03,-1.666148582088900626e-02,-1.868385576775265927e-02
-9.005816125167372121e-02,1.925168555228732981e+00,4.512677294482900225e-02,1.036939210323327420e-01
8.989580412428562761e-01,1.120464428687663716e+00,1.957644382085963031e+00,1.056651955653281627e+00
4.836508383394019228e-01,-1.150116418053922368e-02,-1.697985034343697103e-02,3.931552625745649010e-01
1.598050256519723078e+01,-1.868488483833812691e-02,-4.962124990972263498e-03,8.169488801782373022e-01
-2.799826408846856074e-01,-8.861194602176668961e-03,-1.333154931185289403e-02,-4.370199006730124403e-02
9.526174068243884463e-01,2.191878716538268532e-02,5.911079413425880669e-02,3.748780275760552172e+00
3.963885816911366655e-01,-4.099858936509108605e-03,-1.983654960733359507e-02,-6.702259213728761593e-03
2.051453903346679153e-01,-1.321576445100594056e-02,-1.279094252873586544e-02,-2.254104609815899690e-02
8.670551027061318417e-01,-6.130861474203407914e-03,-1.325304880520221905e-02,1.429501757922088320e-02
1.656312856028068492e-01,3.457782634669637201e-02,4.654120986159853562e-02,1.619909522542332336e+00
7.563645926620901072e-01,3.796725232295623531e+00,4.708681105189869598e+00,4.207078549719630578e-01
4.595357935771779978e-01,7.944357486983803091e-03,1.585350863928863374e+00,4.895839840749820204e-02
8.895470574541709530e-01,1.607829714195634807e+00,2.085059049285174770e-01,-9.031004517222384958e-04
3.604819633009038182e-01,3.982913004454405215e+00,3.774620914081902701e+00,7.697417998828548491e-02
6.099288546416119505e-01,-2.222905139030276200e-02,-9.526842408396735476e-03,-8.932173847050209337e-03
6.241512999438370013e-01,-9.574004820232592458e-03,-8.574322321231420477e-03,3.550403665315755766e-03
1.345065603302252111e+00,1.595265809113818989e+00,2.620496658137674850e-02,2.026822869963283757e+00
9.494848391698992307e-01,-5.870100363779789769e-03,-2.152568288785193171e-02,-4.745089809661558883e-02
7.607699029769801058e-01,-3.626367916774247968e-02,-4.187387825891548607e-03,7.112224504863214058e-03
1.423854979241953311e-01,-1.339328417311522711e-02,-2.167799623988113985e-03,-2.576639284214970321e-02
5.933749934134682213e-01,2.172089832127847675e+00,6.826083992207787610e+00,9.194184078157556506e-02
2.127592870324335195e-02,-1.298544700898776605e-02,-1.843859786558403255e-02,-6.690030081760281466e-02
1.023877130547471426e+00,4.746586531430315503e+00,6.952501230302461366e+00,-1.011087718819057013e-01
1.461659141982458054e+00,2.409729459428189280e+00,4.730809693332258675e-02,2.873180437298070267e+00
1.029369084448348737e+00,-9.864386368462518470e-03,-9.784708244249276654e-03,6.773992944808746378e-03
-1.327918592958038657e-01,2.379676036843531683e+00,3.360698000126706830e+00,3.654019262846362470e-01
1.529430873506036070e-01,-1.542498225615492394e-02,-1.020888032269386125e-02,-2.942577952400700705e-02
1.148770882011800332e+00,-2.417802285678432445e-03,-8.403938130590690725e-03,5.810302778551861003e-02
6.165406208721861958e-01,6.558536876424426509e+00,9.003658974838616658e+00,6.569812790539019787e+00
2.005773814254156184e-01,-7.703717896409429007e-03,-1.065106402983457233e-02,2.504613514421087303e-02
1.172297847955125150e+00,-2.263458889583965655e-02,-3.746450380051819570e-03,-3.176378248006796884e-02
-2.506229099130016236e-01,2.330827029997124100e+00,3.892791534420630417e-01,-4.624385567983348849e-02
2.725770011383007452e-01,-6.428418989014940237e-03,-7.716640380529683589e-03,4.755550868319028540e-02
-7.170842068277283321e-01,-1.225478745987390074e-02,-6.059644426501317868e-04,-3.778803647089509082e-02
1.014977156673207981e+00,-1.218066108648109200e-02,-2.443171077634486571e-02,-1.119091591571776817e-02
-8.332224462994641812e-02,-8.357229280006190633e-04,-1.768120276477305047e-02,1.024045512691653878e-02
3.893615314194209254e-01,-1.341913924218186491e-02,-5.385398819199724990e-03,-4.349562528011950008e-02
1.158909447816802052e+00,8.800438252561516572e-01,2.040801302897891745e+00,-3.267735982068152578e-02
5.324309539887697174e-01,-1.312409984457673859e-02,-1.105669745793531195e-03,-1.403808752212058796e-03
7.578139933475440682e-01,6.123199384300599846e+00,5.887873849122567949e-01,2.319678290490489181e-01
1.389710478580944431e+00,-2.662480700401317294e-03,-6.156375784411578615e-03,-3.077126453925231250e-02
1.002564506686727697e+00,-1.235129516457034345e-02,9.078948720727383686e-04,1.023886911187751013e-02
-1.099953165442467240e+00,7.124191769848491340e-01,2.384768779251700277e-01,1.620184032383974182e-01
3.210129273702792663e+00,-9.736372933814850181e-03,-8.874534135252694356e-04,6.257649308672834365e-02
6.090914072387729750e-01,-1.269011908448444345e-02,-2.727971892110222021e-02,-3.288465370829413842e-02
9.587316045962636091e-01,-2.088164593169622441e-02,-1.190177179019732794e-02,3.004326440384910701e-03
1.726893249788866713e-01,-5.020689679337534198e-03,2.648749463387689129e+00,4.970264056260083940e+00
8.737800019530453932e-01,6.370782700377801255e+00,5.220991914331399641e+00,5.231661076068480076e-01
8.750109944743467150e-01,1.969319610181904706e-04,-1.860012361989249853e-03,-5.106996402990423081e-03
9.178873401134796106e-01,-1.171398901132768636e-02,-1.276449587449625736e-02,6.081708634226462920e-03
2.315645570212468307e+00,5.087575812585404478e+00,-6.396063145244398548e-03,8.318722784476489940e-01
-3.984063504205722639e-01,-1.523303888076501210e-02,-1.491592785546051389e-02,-7.052938001486546912e-03
7.936432725676750843e-01,9.280280902794613151e-02,1.820220350033796120e+00,4.169439008350448006e+00
5.414268559480339693e-01,-6.966747694509273572e-03,-2.365829392533021127e-03,8.843371160336269687e-01
8.311085533589738228e-01,-2.646706883469762163e-03,-5.066591509653867349e-03,1.813148456786154578e-02
4.505270558367809874e-01,2.985876317262134982e+00,2.001528977748142091e-01,1.440392332034155509e-01
5.058048232063649507e+00,8.132943654380635490e-01,1.132233910769733454e+00,1.383025695725891291e+00
4.818871246045303702e-01,-1.566910714717600125e-03,-2.578702258252679215e-03,2.805597791582209455e-03
8.480339355455340788e-01,-1.084459543531553910e-02,-9.064481902417906994e-03,2.210018603955492614e-02
3.326450803178404581e-01,-3.828119975412139133e-03,1.258505968993395979e-03,4.693023535053433837e-02
3.326843869540182519e-01,-8.511383553874868682e-03,-1.358745118800962735e-02,-2.330672500159321550e-02
1.374562512757004029e+00,-7.543580176436896594e-03,-8.329392582241895021e-03,-1.721883069737127972e-02
9.732135738516796419e-02,-1.115199207279487029e-02,-2.633494820917479939e-03,-6.794524343225960376e-03
8.105664937187448960e-01,-6.819620693342574522e-03,-3.162586205807384806e-03,-3.995057010822256754e-02
-3.031694927037243414e-01,-1.426386886682667367e-02,-1.715321088630953478e-02,7.099858415839255255e-01
1.626583593353361668e+00,8.630927745800424100e-01,3.273670228420570538e+00,-5.855333371703734524e-02
